num_tokens,expert_num,topk,tp_size,flux_time,fastermoe_time,megatron_time_te,megatron_time_wo_te
2048,32,2,8,1.4292536926269532,7.629365234375,103.241015625,29.912763671875
4096,32,2,8,1.898481903076172,10.1059375,133.103798828125,62.2223388671875
8192,32,2,8,2.9451214599609377,16.46158447265625,191.37833984375,120.345947265625
16384,32,2,8,5.065206604003906,27.738515625,303.50060546875,230.87587890625
32768,32,2,8,9.63865478515625,51.0653564453125,529.2154296875,454.2871875
16384,8,2,8,4.62092529296875,26.05839111328125,303.29470703125,228.080546875
16384,8,3,8,6.568112182617187,38.05981689453125,413.0785546875,338.028515625
16384,8,4,8,8.495543823242187,49.3651611328125,507.8966796875,432.50140625
16384,16,2,8,4.827406005859375,26.90708984375,304.299296875,229.983359375
16384,16,3,8,6.708112182617188,38.247919921875,415.8890625,340.4640234375
16384,16,4,8,8.694151000976563,49.62283203125,512.9849609375,431.098359375
16384,32,2,8,5.049505920410156,27.70019775390625,302.06046875,229.97921875
16384,32,3,8,6.955662231445313,38.9011962890625,420.2230859375,339.110625
16384,32,4,8,9.087484741210938,50.8663720703125,508.079375,431.0195703125
4096,32,2,8,1.8853948974609376,10.266761474609375,132.690830078125,58.512236328125
4096,32,2,4,2.040604553222656,10.347032470703125,108.866328125,35.04887451171875
4096,32,2,2,1.6936944580078126,10.035950317382813,93.26505859375,18.891199951171874
5120,32,5,4.014501647949219,22.76873779296875,127.728466796875,52.998779296875
5120,32,5,3.9267648315429686,22.918623046875,129.766015625,50.726484375
5120,32,5,3.9731512451171875,22.84015380859375,50.7866259765625,48.9833349609375
5120,32,5,4.477884521484375,22.8999462890625,64.8264697265625,59.56609375
5120,32,5,4.4027862548828125,22.8008056640625,61.6171826171875,56.998349609375
5120,32,5,3.807658386230469,22.518837890625,54.43212890625,50.0058154296875
5120,32,5,4.162143249511718,23.33876220703125,59.075322265625,54.534443359375
5120,32,5,4.764936828613282,22.76492919921875,0.9835772705078125,62.6268408203125
5120,32,5,4.2406399536132815,23.8929052734375,6.215291748046875,55.030634765625
5120,32,5,4.589766540527344,22.7225341796875,7.013966064453125,63.3233837890625
5120,32,5,16.027584075927734,280.3239440917969,128.29916381835938,63.7209587097168
5120,32,5,15.220319747924805,286.09722900390625,66.90630340576172,56.01475143432617
5120,32,5,14.99459171295166,274.7386474609375,68.86444854736328,53.48067092895508
5120,32,5,4.504820251464844,22.44131103515625,65.7113720703125,60.3409228515625
5120,32,5,4.548931884765625,22.6383935546875,67.396787109375,61.7832470703125
5120,32,5,3.8728546142578124,22.736474609375,55.2711083984375,50.2250244140625
5120,32,5,3.9084536743164064,22.47463623046875,179.25873046875,170.8623046875
5120,32,5,3.929626770019531,22.62799072265625,18.3822412109375,170.9341796875
5120,32,5,3.9959066772460936,23.3831396484375,18.48490966796875,170.97275390625
10240,32,5,3.9771682739257814,23.73526611328125,17.950867919921876,171.0309765625
10240,32,5,3.9881573486328126,22.8680029296875,17.91982666015625,171.016015625
10240,32,5,22.055648803710938,243.55191040039062,1819.0076904296875,172.1301727294922
10240,32,5,21.096864700317383,255.9424591064453,1805.927490234375,172.06771850585938
10240,32,5,20.063007354736328,236.0577850341797,1799.83740234375,171.9285125732422
10240,32,5,20.5380802154541,252.74290466308594,1838.8822021484375,172.17971801757812
10240,32,5,20.940288543701172,241.5292510986328,1843.797119140625,171.80035400390625
10240,32,5,21.170207977294922,258.9862976074219,1832.3765869140625,173.05917358398438
10240,32,5,5.5042976379394535,45.44558410644531,184.24002685546876,171.06475830078125
